Date,Open,High,Low,Close,Adj Close,Volume
2018-01-16,116.25,116.540001,115.440002,116.410004,109.476234,37173500
2018-01-17,115.660004,116.489998,113.720001,113.919998,107.13456,64112600
2018-01-18,112.209999,114.300003,111.870003,113.449997,106.692566,74285300
2018-01-19,113.669998,115.370003,113.660004,115.209999,108.347717,50222000
2018-01-20,113.379997,114.18,112.519997,113.400002,106.645523,50346200
2018-01-21,113.629997,114.720001,113.300003,114.32,107.510735,35756700
2018-01-22,113.25,115.5,112.370003,115,108.150215,50219500
2018-01-23,116.440002,116.690002,114.019997,114.709999,107.877502,56151900
2018-01-24,113.849998,114.57,112.440002,112.440002,105.742714,52109000
2018-01-25,112.830002,113.510002,107.860001,109.059998,102.564018,73365400
2018-01-26,110.169998,111.540001,108.730003,110.300003,103.730179,66473000
2018-01-27,109.07,109.620003,107.309998,109.580002,103.053055,63929100
2018-01-28,108.010002,111.010002,107.550003,110.379997,103.80542,58019800
2018-01-29,109.879997,111.370003,109.07,110.779999,104.18158,52064700
2018-01-30,110.629997,111.739998,109.769997,111.309998,104.68,48196800
2018-01-31,111.739998,111.769997,109.410004,110.779999,104.18158,46765600
2018-02-01,110.190002,110.190002,108.209999,109.5,102.977829,61979600
2018-02-02,110,112.279999,109.489998,112.120003,105.441765,52766100
2018-02-03,112.730003,112.75,111.440002,111.599998,104.952744,30467200
2018-02-04,110.82,112.449997,110.68,111.790001,105.131416,33049300
2018-02-05,111.290001,111.519997,109.559998,110.209999,103.645531,44462400
2018-02-06,110.93,112.099998,110.489998,111.860001,105.19725,37673500
2018-02-07,111.779999,112,110.529999,111.040001,104.426094,39232600
2018-02-08,110.800003,111.75,110.110001,111.730003,105.075005,29759200
2018-02-09,111.339996,114.169998,110.82,113.769997,106.993484,48778800
2018-02-10,114,115.580002,113.699997,113.760002,106.984085,41795200
2018-02-11,114.330002,115.5,114.099998,115.5,108.620453,41654100
2018-02-12,116.699997,119.230003,116.330002,119.080002,111.987206,59366900
2018-02-13,118.080002,118.129997,114.919998,115.279999,108.413551,66333800
2018-02-14,115.400002,116.540001,113.989998,114.550003,107.727036,69884400
2018-02-15,116.93,119.300003,116.059998,119.269997,112.165871,85551400
2018-02-16,118.699997,120.690002,118.269997,120.529999,113.350861,51227300
2018-02-17,120.989998,121.220001,119.449997,119.5,112.382195,49365300
2018-02-18,120.800003,121.360001,119.610001,121.18,113.96212,32203300
2018-02-19,120.790001,123.489998,120.699997,122.57,115.269333,45519000
2018-02-20,123.129997,123.82,121.620003,122,114.733292,44886100
2018-02-21,121.849998,122.690002,120.18,120.919998,114.204384,39552700
2018-02-22,121.110001,121.809998,120.620003,121.059998,114.336601,33042300
2018-02-23,120.959999,121.809998,120.050003,120.57,113.873817,33871400
2018-02-24,116.900002,118.07,116.059998,116.769997,110.284859,59127900
2018-02-25,116.370003,117.419998,115.209999,116.110001,109.661514,45218000
2018-02-26,116.260002,116.82,115.650002,115.720001,109.29319,32525600
2018-02-27,115.199997,115.57,112.269997,112.339996,106.100891,45812400
2018-02-28,111.379997,114.239998,111,114.18,107.838699,38106700
2018-03-01,114.919998,115.050003,113.32,113.690002,107.375931,27616900
2018-03-02,115.760002,117.489998,115.5,117.290001,110.775986,46674700
2018-03-03,117.639999,119.75,116.760002,118.779999,112.183243,43295800
2018-03-04,119.199997,119.919998,118.849998,119.300003,112.674355,34287100
2018-03-05,119.269997,119.730003,117.339996,117.75,111.210442,32482500
2018-03-06,117.330002,119.349998,117.120003,118.879997,112.277687,42803200
2018-03-07,119.209999,119.230003,117.919998,118.029999,111.474892,21388300
2018-03-08,118.290001,118.410004,117.599998,117.809998,111.267105,13046400
2018-03-09,117.989998,119.410004,117.75,118.300003,111.729889,39180300
2018-03-10,118.75,118.809998,116.860001,117.339996,110.823204,34852400
2018-03-11,117.339996,118.110001,116.080002,116.279999,109.822075,33386600
2018-03-12,116.550003,116.790001,114.220001,115.199997,108.802063,41569500
2018-03-13,115.290001,119.25,115.110001,119.029999,112.419334,57777000
2018-03-14,118.980003,119.860001,117.809998,118.279999,111.710999,32084200
2018-03-15,117.519997,118.599998,116.860001,118.230003,111.663773,34309500
2018-03-16,117.639999,117.690002,115.080002,115.620003,109.198723,46361400
2018-03-17,116.040001,116.940002,115.510002,116.169998,109.718185,29104200
2018-03-18,115.190002,115.389999,112.849998,113.18,106.894241,46886200
2018-03-19,112.18,112.68,109.790001,112.480003,106.233116,64318700
2018-03-20,111.940002,112.800003,110.349998,110.489998,104.353638,53323100
2018-03-21,111.07,111.989998,108.800003,111.339996,105.156433,56238500
2018-03-22,112.019997,112.25,108.980003,108.980003,102.927505,44772800
2018-03-23,108.910004,109.519997,105.809998,106.029999,100.141335,96453300
2018-03-24,107.279999,107.370003,105.57,107.330002,101.369141,47590600
2018-03-25,107.400002,107.720001,106.449997,107.230003,101.274696,32789400
2018-03-26,107.269997,108.849998,107.199997,108.610001,102.578056,32657400
2018-03-27,109,109,107.949997,108.029999,102.030258,13570400
2018-03-28,107.589996,107.690002,106.18,106.82,100.887466,26704200
2018-03-29,106.959999,109.43,106.860001,108.739998,102.700844,30931200
2018-03-30,108.580002,108.699997,107.18,107.32,101.359718,25213800
2018-03-31,107.010002,107.029999,104.82,105.260002,99.414101,40635300
2018-04-01,102.610001,105.370003,102,105.349998,99.499107,67649400
2018-04-02,105.75,105.849998,102.410004,102.709999,97.00573,55791000
2018-04-03,100.559998,102.370003,99.870003,100.699997,95.107361,68457400
2018-04-04,98.68,100.129997,96.43,96.449997,91.093399,81094400
2018-04-05,98.550003,99.110001,96.760002,96.959999,91.575073,70798000
2018-04-06,98.970001,99.059998,97.339996,98.529999,93.057869,49739400
2018-04-07,100.550003,100.690002,98.839996,99.959999,94.408447,49154200
2018-04-08,100.32,101.190002,97.300003,97.389999,91.981194,62439600
2018-04-09,97.959999,100.480003,95.739998,99.519997,93.992889,63170100
2018-04-10,96.199997,97.709999,95.360001,97.129997,91.735634,79010000
2018-04-11,98.410004,98.650002,95.5,96.660004,91.291718,53087700
2018-04-12,95.099998,98.190002,93.419998,96.790001,91.41452,72334400
2018-04-13,97.059998,97.879997,94.940002,96.300003,90.951736,52161500
2018-04-14,98.629997,101.459999,98.370003,101.419998,95.787369,65800500
2018-04-15,101.519997,101.529999,99.209999,99.440002,93.917336,51794500
2018-04-16,99.93,100.879997,98.07,99.989998,94.43679,75077000
2018-04-17,96.040001,96.629997,93.339996,93.419998,88.231659,133369700
2018-04-18,93.790001,94.519997,92.389999,94.089996,88.864449,55678800
2018-04-19,94.790001,97.339996,94.349998,97.339996,91.93396,64416500
2018-04-20,96.470001,96.709999,95.400002,96.43,91.074501,40943500
2018-04-21,95.419998,96.040001,94.279999,94.480003,89.232796,37357200
2018-04-22,95,96.839996,94.080002,96.349998,90.998932,45964300
2018-04-23,95.860001,97.330002,95.190002,96.599998,91.73011,46471700
2018-04-24,96.519997,96.919998,93.690002,94.019997,89.28019,46418100
2018-04-25,93.129997,95.699997,93.040001,95.010002,90.220276,54021400
2018-04-26,94.290001,95.940002,93.93,94.989998,90.201294,44331200
2018-04-27,95.919998,96.349998,94.099998,94.269997,89.517586,42343600
2018-04-28,93.790001,94.720001,92.589996,93.699997,88.976318,50074700
2018-04-29,94.190002,94.5,93.010002,93.989998,89.251686,40351400
2018-04-30,95.019997,96.849998,94.610001,96.639999,91.768089,49057900
2018-05-01,96.669998,98.209999,96.150002,98.120003,93.173508,44863200
2018-05-02,98.839996,98.889999,96.089996,96.260002,91.407272,39021000
2018-05-03,96,96.760002,95.800003,96.040001,91.198341,35374200
2018-05-04,96.309998,96.900002,95.919998,96.879997,91.995995,34280800
2018-05-05,96.400002,96.5,94.550003,94.690002,89.91642,31942600
2018-05-06,93.980003,96.379997,93.32,96.099998,91.255333,36255700
2018-05-07,96.050003,96.760002,95.25,96.760002,91.882057,27582700
2018-05-08,97.199997,98.019997,96.580002,96.910004,92.02449,28991100
2018-05-09,96.860001,98.230003,96.650002,96.690002,91.815598,35216300
2018-05-10,97.650002,100.769997,97.419998,100.529999,95.461998,50407100
2018-05-11,100.510002,100.889999,99.639999,100.75,95.670914,33169600
2018-05-12,100.580002,101.709999,100.449997,101.5,96.383095,36955700
2018-05-13,102.370003,103.75,101.370003,103.010002,97.816986,46055100
2018-05-14,102.389999,102.830002,100.959999,101.870003,96.734444,35828900
2018-05-15,100.779999,101.760002,100.400002,101.029999,95.936798,31561900
2018-05-16,101.309998,101.580002,100.269997,101.120003,96.022263,27201700
2018-05-17,101.410004,102.239998,100.150002,101.169998,96.069733,33513600
2018-05-18,102.239998,102.279999,101.5,102.260002,97.104797,27408200
2018-05-19,101.910004,102.910004,101.779999,102.519997,97.351677,25076100
2018-05-20,103.959999,105.18,103.849998,104.580002,99.307831,40067700
2018-05-21,104.610001,106.309998,104.589996,105.970001,100.627762,38303500
2018-05-22,105.519997,106.470001,104.959999,105.800003,100.466324,34420700
2018-05-23,106.339996,106.5,105.190002,105.919998,100.580276,44205200
2018-05-24,105.93,107.650002,105.139999,105.910004,100.570778,35502700
2018-05-25,105.25,107.290001,105.209999,106.720001,101.339943,32444400
2018-05-26,106.480003,107.07,105.900002,106.129997,100.779694,25703500
2018-05-27,105.470001,106.25,104.889999,105.669998,100.342873,26133000
2018-05-28,106,106.190002,105.059998,105.190002,99.887093,19411400
2018-05-29,104.889999,107.790001,104.879997,107.68,102.251556,31190100
2018-05-30,108.650002,110.419998,108.599998,109.559998,104.036758,45601100
2018-05-31,109.720001,109.900002,108.879997,108.989998,103.495514,25888400
2018-06-01,108.779999,110,108.199997,109.989998,104.445091,25874000
2018-06-02,110.419998,112.190002,110.269997,111.120003,105.518127,37356200
2018-06-03,109.510002,110.730003,109.419998,109.809998,104.274162,26578700
2018-06-04,110.230003,110.980003,109.199997,110.959999,105.366203,26404100
2018-06-05,109.949997,110.419998,108.120003,108.540001,103.068192,31801900
2018-06-06,108.910004,109.769997,108.169998,108.660004,103.182144,23581700
2018-06-07,108.970001,110.610001,108.830002,109.019997,103.523987,29407500
2018-06-08,109.339996,110.5,108.660004,110.440002,104.872406,27232300
2018-06-09,110.800003,112.339996,110.800003,112.040001,106.391754,33257300
2018-06-10,111.620003,112.389999,111.330002,112.099998,106.448715,25473900
2018-06-11,112.110001,112.300003,109.730003,109.849998,104.312149,46939000
2018-06-12,108.889999,108.949997,106.940002,107.480003,102.061638,60834000
2018-06-13,107.879997,108,106.230003,106.910004,101.52037,32384900
2018-06-14,106.639999,108.089996,106.059998,107.129997,101.729279,30611000
2018-06-15,106.93,106.93,105.519997,105.970001,100.627762,31552500
2018-06-16,105.010002,106.480003,104.620003,105.68,100.352371,33683100
2018-06-17,105,105.650002,104.510002,105.080002,99.782631,28031600
2018-06-18,103.910004,105.300003,103.910004,104.349998,99.089409,56016200
2018-06-19,96,98.709999,95.68,97.82,92.888634,114602100
2018-06-20,97.610001,97.879997,94.25,94.830002,90.049362,82242700
2018-06-21,93.989998,94.720001,92.510002,93.739998,89.014297,68531500
2018-06-22,93.970001,94.080002,92.400002,93.639999,88.919334,48160100
2018-06-23,94.199997,95.739998,93.68,95.18,90.381714,56831300
2018-06-24,95.199997,95.900002,93.82,94.190002,89.441612,41025500
2018-06-25,94,94.07,92.68,93.239998,89.078583,35890500
2018-06-26,93.370003,93.449997,91.849998,92.720001,88.581795,43458200
2018-06-27,93,93.769997,92.589996,92.790001,88.648651,32936400
2018-06-28,93.330002,93.57,92.110001,93.419998,89.250542,33686800
2018-06-29,93.480003,93.57,92.459999,92.510002,88.381157,28719100
2018-06-30,92.720001,92.779999,89.470001,90.339996,86.308014,76314700
2018-07-01,90,91.669998,90,90.519997,86.479965,44392800
2018-07-02,92.389999,94.389999,91.650002,93.879997,89.690018,61259800
2018-07-03,94.550003,94.699997,93.010002,93.489998,89.317413,46916900
2018-07-04,94.160004,95.209999,93.889999,94.559998,90.339684,42062400
2018-07-05,94.639999,94.639999,93.57,94.199997,89.995728,30442100
2018-07-06,94.639999,95.43,94.519997,95.220001,90.970207,32026000
2018-07-07,95.870003,97.190002,95.669998,96.43,92.126205,38018600
2018-07-08,97.220001,98.089996,96.839996,97.900002,93.530609,35140200
2018-07-09,98.669998,99.739998,98.110001,99.620003,95.173828,38168800
2018-07-10,99.68,100.730003,98.639999,100.410004,95.928566,56331200
2018-07-11,99.440002,100.470001,99.25,100.349998,95.871239,36229500
2018-07-12,99.599998,100.400002,98.82,99.860001,95.403122,42307200
2018-07-13,99.019997,99.540001,98.330002,98.459999,94.065598,29173300
2018-07-14,97.599998,97.839996,96.629997,97.720001,93.358643,40191600
2018-07-15,97.790001,98.269997,97.449997,97.919998,93.549706,28062900
2018-07-16,97.989998,101.889999,97.550003,98.629997,94.228004,23292500
2018-07-17,99.25,99.870003,98.959999,99.029999,94.610161,22409500
2018-07-18,99.019997,99.559998,98.68,98.940002,94.524185,20848100
2018-07-19,98.5,99.989998,98.459999,99.650002,95.202492,26601400
2018-07-20,98.529999,99.349998,98.480003,98.830002,94.419098,31712900
2018-07-21,98.690002,99.120003,97.099998,97.339996,92.995583,38020500
2018-07-22,97.32,98.480003,96.75,97.459999,93.110229,31931900
2018-07-23,97.82,98.410004,97.029999,97.139999,92.80452,29445200
2018-07-24,96.449997,97.75,96.07,97.550003,93.196228,31326800
2018-07-25,96.620003,96.650002,95.300003,95.330002,91.075302,61008200
2018-07-26,96,96.57,95.029999,95.099998,90.85556,34411900
2018-07-27,94.940002,96.349998,94.68,95.910004,91.629425,35546400
2018-07-28,96.25,96.889999,95.349998,95.550003,91.285477,29219100
2018-07-29,95.940002,96.290001,95.25,96.099998,91.810951,32240200
2018-07-30,92.910004,94.660004,92.650002,93.400002,89.231445,75311400
2018-07-31,93,93.050003,91.5,92.040001,87.932129,45489600
2018-08-01,92.900002,93.660004,92.139999,93.589996,89.412949,40444900
2018-08-02,93.970001,94.550003,93.629997,94.400002,90.186806,36531000
2018-08-03,94.440002,95.769997,94.300003,95.599998,91.333252,35836400
2018-08-04,95.489998,96.470001,95.330002,95.889999,91.610306,26026500
2018-08-05,95.389999,95.400002,94.459999,94.989998,90.750465,27705200
2018-08-06,94.599998,95.660004,94.370003,95.529999,91.26638,30949100
2018-08-07,95.699997,96.5,95.620003,95.940002,91.658073,25139600
2018-08-08,96.489998,96.889999,96.050003,96.68,92.365028,28912100
2018-08-09,96.75,97.650002,96.730003,96.980003,92.651665,23794900
2018-08-10,97.169998,97.699997,97.120003,97.419998,93.072037,24167500
2018-08-11,97.410004,97.669998,96.839996,96.870003,92.546562,25892200
2018-08-12,97.389999,98.989998,97.32,98.790001,94.380875,38919000
2018-08-13,98.919998,99.300003,98.5,98.779999,94.371315,30137000
2018-08-14,98.699997,100.129997,98.599998,99.830002,95.374451,36493900
2018-08-15,99.559998,100,99.339996,99.870003,95.412666,23779900
2018-08-16,100,100.459999,99.739998,99.959999,95.498657,26276000
2018-08-17,99.830002,101,99.129997,99.43,94.99231,32702000
2018-08-18,99.260002,99.300003,98.309998,98.660004,94.256683,28313700
2018-08-19,98.25,98.839996,96.919998,97.339996,92.995583,40382900
2018-08-20,96.82,97.970001,96.419998,96.669998,92.355492,56239800
2018-08-21,104.269997,104.349998,102.75,102.949997,98.355217,92344800
2018-08-22,102.830002,104.449997,102.82,104.339996,99.683159,39869800
2018-08-23,104.190002,104.550003,103.68,104.209999,99.558975,27733700
2018-08-24,104.410004,106.150002,104.410004,106.050003,101.316849,38167900
2018-08-25,106.050003,106.07,104,104.480003,99.816925,33816600
2018-08-26,104.809998,105.839996,104.769997,105.790001,101.068451,30202600
2018-08-27,105.580002,106,105.279999,105.870003,101.692818,27408700
2018-08-28,106.269997,107.650002,106.18,107.480003,103.239288,40553400
2018-08-29,107.519997,108.370003,107.160004,108.370003,104.094177,28037200
2018-08-30,108.230003,108.940002,108.010002,108.809998,104.516815,26315200
2018-08-31,108.709999,108.900002,107.760002,108,103.738762,24008500
2018-09-01,108.519997,108.93,107.849998,107.93,103.671532,27484500
2018-09-02,107.779999,108.440002,107.779999,108.18,103.911659,18660400
2018-09-03,108.139999,109.540001,108.080002,109.480003,105.160378,25868200
2018-09-04,109.629997,110.230003,109.209999,109.379997,105.064316,33794400
2018-09-05,109.099998,109.370003,108.339996,109.220001,104.910622,25356000
2018-09-06,109.230003,109.599998,109.019997,109.080002,104.776161,21984700
2018-09-07,108.769997,109.690002,108.360001,109.360001,105.045113,25368100
2018-09-08,108.860001,109.099998,107.849998,108.510002,104.228661,25820200
2018-09-09,108.589996,109.32,108.529999,108.849998,104.555229,21257700
2018-09-10,108.57,108.75,107.68,108.029999,103.767593,23675100
2018-09-11,107.389999,107.879997,106.68,107.57,103.325737,25086200
2018-09-12,107.410004,107.949997,106.309998,106.940002,102.720581,27766300
2018-09-13,106.620003,107.440002,106.290001,106.82,102.605331,24970300
2018-09-14,105.800003,106.5,105.5,106,101.817673,24863900
2018-09-15,105.660004,106.57,105.639999,106.099998,101.913734,29662400
2018-09-16,106.139999,106.800003,105.620003,106.730003,102.518875,26701500
2018-09-17,107.699997,108,106.82,107.730003,103.479424,26802500
2018-09-18,107.900002,108.300003,107.510002,107.699997,103.450592,26880400
2018-09-19,107.830002,108.760002,107.07,108.360001,104.084557,42364300
2018-09-20,107.25,107.269997,105.239998,105.519997,101.356606,53002000
2018-09-21,104.639999,105.720001,103.129997,103.129997,99.060921,46557000
2018-09-22,102.650002,105.720001,102.529999,105.440002,101.27977,45292800
2018-09-23,107.510002,108.790001,107.239998,107.949997,103.690727,62176200
2018-09-24,108.730003,113.029999,108.599998,111.769997,107.360023,110888700
2018-09-25,113.860001,115.730003,113.489998,115.57,111.010086,89983600
2018-09-26,115.120003,116.129997,114.040001,114.919998,110.385735,79886900
2018-09-27,115.190002,116.18,113.25,113.580002,109.098602,47023000
2018-09-28,113.050003,114.120003,112.510002,113.57,109.088982,34514300
2018-09-29,113.849998,113.989998,112.440002,113.550003,109.069778,36003200
2018-09-30,114.349998,114.940002,114,114.620003,110.097565,31074000
2018-10-01,114.419998,114.790001,111.550003,112.709999,108.262924,52481200
2018-10-02,111.639999,113.389999,111.550003,112.879997,108.426224,29869400
2018-10-03,113,113.18,112.339996,113.089996,108.627937,24607400
2018-10-04,113.690002,114.639999,113.43,113.949997,109.454002,29641100
2018-10-05,113.160004,113.800003,111.800003,112.18,107.753845,35887000
2018-10-06,112.459999,113.370003,111.800003,113.050003,108.589523,36379100
2018-10-07,112.709999,113.050003,112.279999,112.519997,108.080414,21701800
2018-10-08,113.059998,114.309998,112.629997,113,108.541481,29736800
2018-10-09,113.400002,113.660004,112.690002,113.050003,108.589523,21453100
2018-10-10,113.699997,114.339996,113.129997,113.889999,109.39637,28779300
2018-10-11,114.309998,114.559998,113.510002,114.059998,109.559677,24358400
2018-10-12,115.019997,116.75,114.720001,116.050003,111.471146,36236000
2018-10-13,117.699997,118.690002,116.199997,116.300003,111.711288,64041000
2018-10-14,117.349998,117.980003,116.75,117.339996,112.710236,37586800
2018-10-15,116.790001,117.440002,115.720001,116.980003,112.364464,35192400
2018-10-16,117.879997,118.169998,117.129997,117.629997,112.9888,35652200
2018-10-17,117.330002,117.839996,116.779999,117.550003,112.911964,23624900
2018-10-18,118.18,118.209999,117.449997,117.470001,112.835114,24553500
2018-10-19,117.25,117.760002,113.800003,117.120003,112.498932,20034600
2018-10-20,116.860001,117.379997,116.330002,117.059998,112.441284,24125800
2018-10-21,116.809998,116.910004,116.279999,116.599998,111.999451,23192700
2018-10-22,117.099998,117.739998,117,117.650002,113.008018,23538700
2018-10-23,117.949997,118.360001,117.309998,118.25,113.584343,48129000
2018-10-24,114.309998,115.699997,113.309998,115.589996,111.029289,66134200
2018-10-25,115.389999,115.860001,114.099998,114.480003,109.963097,34562000
2018-10-26,113.870003,115.209999,113.449997,113.720001,109.233078,37861700
2018-10-27,113.650002,114.230003,113.199997,113.540001,109.060188,26419400
2018-10-28,113.459999,113.769997,110.529999,111.489998,107.091064,43825800
2018-10-29,111.400002,112.349998,111.230003,111.589996,107.187111,28331700
2018-10-30,110.980003,111.459999,109.550003,109.830002,106.038208,26932600
2018-10-31,108.529999,110.25,108.110001,108.839996,105.082375,30837000
2018-11-01,110.080002,110.510002,109.459999,110.410004,106.598175,32560000
2018-11-02,110.309998,111.720001,109.699997,111.059998,107.225731,24054500
2018-11-03,109.879997,111.32,108.050003,110.879997,107.051956,59176400
2018-11-04,111.089996,111.089996,105.830002,107.790001,104.068626,57134500
2018-11-05,107.120003,108.870003,106.550003,108.43,104.686531,34094100
2018-11-06,107.709999,107.809998,104.080002,105.709999,102.060455,51175500
2018-11-07,106.57,107.68,106.160004,107.110001,103.412117,32264500
2018-11-08,106.699997,110.230003,106.599998,109.989998,106.19268,58840500
2018-11-09,109.809998,110.349998,108.830002,109.949997,106.15406,27632000
2018-11-10,109.720001,110.540001,109.660004,110.059998,106.260269,28428900
2018-11-11,110.120003,111.989998,110.010002,111.730003,107.87262,29264600
2018-11-12,111.949997,112.419998,111.400002,111.800003,107.940193,25965500
2018-11-13,111.360001,111.510002,110.330002,111.230003,107.38987,27426400
2018-11-14,111.129997,111.870003,110.949997,111.790001,107.930534,11475900
2018-11-15,111.43,112.470001,111.389999,111.57,107.71814,27194000
2018-11-16,110.779999,112.029999,110.07,111.459999,107.611946,28528800
2018-11-17,111.599998,112.199997,110.269997,110.519997,106.704384,36162300
2018-11-18,110.370003,110.940002,109.029999,109.489998,105.709946,37086900
2018-11-19,109.169998,110.089996,108.849998,109.900002,106.105789,26528000
2018-11-20,110,110.029999,108.25,109.110001,105.343063,34324500
2018-11-21,109.5,110.360001,109.190002,109.949997,106.15406,26195500
2018-11-22,109.260002,111.190002,109.160004,111.029999,107.19677,29998700
2018-11-23,110.860001,112.43,110.599998,112.120003,108.249146,27068300
2018-11-24,112.309998,114.699997,112.309998,113.949997,110.015961,34402600
2018-11-25,113.290001,115,112.489998,113.300003,109.388397,26374400
2018-11-26,113.839996,115.919998,113.75,115.190002,111.21315,43733800
2018-11-27,115.040001,116.199997,114.980003,115.190002,111.21315,34031800
2018-11-28,115.379997,116.730003,115.230003,115.82,111.821404,46524500
2018-11-29,116.470001,116.5,115.650002,115.970001,111.966232,44351100
2018-11-30,115.800003,117.379997,115.75,116.639999,112.613098,27779400
2018-12-01,116.739998,117.5,116.68,116.949997,112.912392,21425000
2018-12-02,116.800003,117.400002,116.779999,117.059998,113.018585,23783200
2018-12-03,116.349998,116.510002,115.639999,116.290001,112.275185,26085900
2018-12-04,115.589996,116.519997,115.589996,116.519997,112.497246,14249500
2018-12-05,116.519997,117.800003,116.489998,117.260002,113.211685,18296900
2018-12-06,117.519997,118.019997,116.199997,116.760002,112.728951,20905900
2018-12-07,116.449997,117.110001,116.400002,116.730003,112.699989,15039500
2018-12-08,116.650002,117.199997,115.43,115.82,111.821404,30586300
2018-12-09,115.800003,116.330002,114.760002,116.150002,112.140007,28781900
2018-12-10,115.849998,116.510002,115.75,116.019997,112.014503,21118100
2018-12-11,115.919998,116.860001,115.809998,116.610001,112.584129,22193600
2018-12-12,116.779999,118.160004,116.470001,117.910004,113.839249,31751900
2018-12-13,117.949997,119.43,117.940002,118.989998,114.88195,33561900
2018-12-14,118.769997,119.379997,118.300003,119.110001,114.997818,24462100
2018-12-15,118.739998,119.93,118.599998,119.75,115.615723,27588600
2018-12-16,118.900002,119.300003,118.209999,119.25,115.132988,27086200
2018-12-17,119.110001,119.620003,118.809998,119.040001,114.930237,26111900
2018-12-18,118.339996,120.239998,118.220001,120,115.857086,34439800
2018-12-19,120,120.5,119.709999,119.989998,115.847435,23713000
2018-12-20,119.400002,120.089996,119.370003,119.779999,115.644691,25597300
2018-12-21,120.449997,120.449997,119.730003,120,115.857086,32597900
2018-12-22,120,120.809998,119.769997,120.080002,115.934326,22050200
2018-12-23,119.550003,120.099998,119.5,119.970001,115.828125,23211000
2018-12-24,120.419998,122.099998,120.279999,121.879997,117.672188,32377600
2018-12-25,121.669998,122.440002,121.599998,121.940002,117.730118,26337600
2018-12-26,122.139999,122.349998,121.599998,121.949997,117.739769,20562900
2018-12-27,120.93,121.629997,120.660004,121.629997,117.430817,30377500
2018-12-28,121.150002,121.389999,120.620003,121.349998,117.160492,49201000
2018-12-29,127.029999,130.490005,127.010002,128.75,124.305,111985000
2018-12-30,127.980003,129.389999,127.779999,128.529999,124.092606,33710400
2018-12-31,128.309998,129.190002,128.160004,129.080002,124.623619,24507300
2019-01-01,129.130005,130.5,128.899994,130.289993,125.79184,26845900
2019-01-02,130.539993,132.089996,130.449997,131.529999,126.989029,38183800
2019-01-03,131.350006,132.220001,131.220001,132.039993,127.481415,23004100
2019-01-04,131.649994,132.449997,131.119995,132.419998,128.402603,28349900
2019-01-05,132.460007,132.940002,132.050003,132.119995,128.11171,20065500
2019-01-06,133.080002,133.820007,132.75,133.289993,129.246201,23035400
2019-01-07,133.470001,135.089996,133.25,135.020004,130.923721,33226200
2019-01-08,135.520004,136.270004,134.619995,135.509995,131.398834,35623100
2019-01-09,135.669998,135.899994,134.839996,135.350006,131.243729,22584600
2019-01-10,135.100006,135.830002,135.100006,135.720001,131.602493,22198200
2019-01-11,136.229996,136.75,135.979996,136.699997,132.55275,24507200
2019-01-12,136.429993,137.119995,136.110001,137.110001,132.950317,20836900
2019-01-13,137.380005,137.479996,136.300003,136.529999,132.387909,20788200
2019-01-14,135.910004,136.660004,135.279999,136.660004,132.513962,21776600
2019-01-15,137.139999,137.440002,136.279999,136.929993,132.775772,20257400
2019-01-16,137.080002,137.440002,136.699997,136.990005,132.833969,23482900
2019-01-17,137.889999,140.149994,137.600006,139.789993,135.548996,36414600
2019-01-18,140,140.279999,138.759995,138.960007,134.744186,26211000
2019-01-19,138.779999,139.830002,138.589996,139.779999,135.539307,21108100
2019-01-20,139.369995,139.770004,138.600006,139.339996,135.112656,21750000
2019-01-21,139.059998,139.979996,138.789993,139.520004,135.287201,17446300
2019-01-22,138.949997,139.800003,138.820007,139,134.782974,18707200
2019-01-23,138.740005,138.789993,137.050003,138.679993,134.472672,22155900
2019-01-24,139.25,139.360001,138.639999,139.139999,134.918732,19612800
2019-01-25,138.850006,139.429993,138.820007,139.199997,134.976898,17421700
2019-01-26,139.300003,139.649994,138.839996,138.990005,134.773285,15309100
2019-01-27,139.410004,140.75,139.029999,140.460007,136.198685,25691800
2019-01-28,140.720001,141.020004,140.259995,140.690002,136.421692,19232000
2019-01-29,141,141,139.889999,139.990005,135.74295,43885000
2019-01-30,140.399994,141.5,140.229996,141.460007,137.168365,21542000
2019-01-31,142.110001,142.800003,139.729996,139.839996,135.597504,39529900
2019-02-01,139.850006,141.600006,139.759995,141.419998,137.129562,25860200
2019-02-02,141.259995,141.580002,140.610001,140.919998,136.644714,20346300
2019-02-03,141.5,141.740005,140.350006,140.639999,136.37323,22395600
2019-02-04,139.389999,141.220001,138.619995,140.880005,136.605957,23575100
2019-02-05,140.910004,144.039993,140.619995,143.800003,139.437347,33374800
2019-02-06,143.679993,144.490005,143.190002,144.119995,139.74765,29190000
2019-02-07,144.190002,144.5,143.5,143.929993,139.563416,21207300
2019-02-08,143.720001,144.270004,143.009995,143.660004,139.301605,19661700
2019-02-09,143.710007,144.119995,143.050003,143.699997,139.340393,19985700
2019-02-10,143.25,144.889999,143.169998,144.770004,140.37793,19891400
2019-02-11,144.220001,145.460007,143.809998,144.020004,139.650681,27717900
2019-02-12,144.289993,144.520004,143.449997,143.660004,139.301605,21149000
2019-02-13,143.729996,144.179993,143.270004,143.339996,138.991318,16672200
2019-02-14,143.600006,143.880005,142.899994,143.169998,138.826462,18933400
2019-02-15,142.940002,143.350006,140.059998,141.630005,137.333206,30379400
2019-02-16,141.600006,142.149994,141.009995,141.800003,137.498032,20350000
